Date,Open,High,Low,Close,Adj Close,Volume
28-04-2017,457.100006,462,448.549988,458.899994,458.899994,5126904
02-05-2017,456.600006,457.200012,444.649994,451.25,451.25,6071958
03-05-2017,451.350006,456,435.149994,446.600006,446.600006,5158586
04-05-2017,446.649994,448.100006,418,436.5,436.5,6204022
05-05-2017,436.5,436.5,417.25,419.600006,419.600006,9487539
08-05-2017,424.75,428.700012,422.700012,422.649994,422.649994,7427873
09-05-2017,424.75,428.799988,424,426.799988,426.799988,2833132
10-05-2017,427.799988,433,425.399994,432.299988,432.299988,5378402
11-05-2017,434,434.5,427.450012,427.450012,427.450012,4049649
12-05-2017,429.649994,433.799988,430.100006,430.850006,430.850006,3850940
15-05-2017,434,434,432.25,431.899994,431.899994,1885702
16-05-2017,432.25,439.5,435.100006,437.25,437.25,3452072
17-05-2017,436.5,452.5,436,449.100006,449.100006,6572678
18-05-2017,442,448.700012,434.600006,437.950012,437.950012,6158546
19-05-2017,439,444.950012,442.600006,443.350006,443.350006,4387481
22-05-2017,446,452.75,444.299988,449.649994,449.649994,6145914
23-05-2017,451.450012,456.450012,458.100006,450.5,450.5,10330814
24-05-2017,470,473.350006,464.700012,469.549988,469.549988,27370795
25-05-2017,470,479,473.5,476,476,15108872
26-05-2017,474.100006,488.25,471.799988,481.100006,481.100006,7692869
29-05-2017,482.5,485,480,481.5,481.5,4253044
30-05-2017,482.700012,487,474.799988,481.299988,481.299988,3101380
31-05-2017,482.299988,483,473.549988,476.149994,476.149994,5393856
01-06-2017,476.950012,479.700012,477.700012,476.649994,476.649994,3001232
02-06-2017,480,485.950012,475.200012,478.75,478.75,4319080
05-06-2017,478.299988,481.899994,457.600006,478.149994,478.149994,2464819
06-06-2017,482.899994,484.350006,453.5,461,461,8016939
07-06-2017,462.549988,463.649994,457.350006,458,458,5250544
08-06-2017,459.5,463.450012,455,460.799988,460.799988,4066322
09-06-2017,459.950012,468,455.200012,467.100006,467.100006,4598706
12-06-2017,463.75,465.25,448,456.25,456.25,4341696
13-06-2017,457.149994,458.75,447.049988,449.549988,449.549988,3577406
14-06-2017,450.799988,453.399994,446.950012,451.950012,451.950012,3605931
15-06-2017,452,457.850006,452,448.299988,448.299988,3879154
16-06-2017,454.700012,458.399994,450.5,455.75,455.75,7042094
19-06-2017,453.799988,456.399994,456,452.350006,452.350006,3869675
20-06-2017,457,470.75,455.5,467.399994,467.399994,12014975
21-06-2017,466,466,451.600006,457.299988,457.299988,5436141
22-06-2017,458.850006,463,442.399994,452.700012,452.700012,5008885
23-06-2017,454,456.5,434.399994,443.149994,443.149994,6753648
27-06-2017,443.799988,444.5,440.149994,442.299988,442.299988,5915274
28-06-2017,443.899994,446.799988,434,442.5,442.5,4960238
29-06-2017,444.5,446.25,428.049988,435.600006,435.600006,11085101
30-06-2017,433.899994,435.600006,426.25,432.549988,432.549988,4776892
03-07-2017,431.5,434.700012,426,430.25,430.25,6230025
04-07-2017,434.200012,436.399994,427.399994,426.899994,426.899994,5020683
05-07-2017,428.899994,433.950012,433.799988,431.75,431.75,5050749
06-07-2017,435.399994,438.799988,432.25,437.100006,437.100006,4038188
07-07-2017,434.450012,441.450012,444,436.850006,436.850006,5311730
10-07-2017,446.600006,448.100006,451,446.950012,446.950012,1154721
11-07-2017,452,462.299988,456.600006,456.950012,456.950012,12069006
12-07-2017,461,463.799988,455.549988,461,461,6051540
13-07-2017,464.5,464.5,450.399994,459.049988,459.049988,4382063
14-07-2017,460,460,453.25,451.299988,451.299988,3974269
17-07-2017,455,458.350006,452.600006,454.149994,454.149994,4922453
18-07-2017,452.600006,459.5,453,456.149994,456.149994,2349268
19-07-2017,453,462.899994,457.350006,460.600006,460.600006,3395937
20-07-2017,463.5,464.350006,457.600006,460.149994,460.149994,3318626
21-07-2017,460,465.899994,461,464.600006,464.600006,3150269
24-07-2017,464.950012,468.350006,454.700012,464,464,3773074
25-07-2017,462.149994,464.700012,455,456.100006,456.100006,7052112
26-07-2017,457.200012,458.700012,440.299988,457.299988,457.299988,3641559
27-07-2017,459,460.950012,442.450012,445.399994,445.399994,13738611
28-07-2017,444.600006,447.450012,443.700012,445.850006,445.850006,3365171
31-07-2017,446.25,449.700012,445.700012,444.600006,444.600006,3804621
01-08-2017,446.549988,452.350006,438.149994,446.899994,446.899994,4012791
02-08-2017,449.5,449.950012,429.600006,440.350006,440.350006,4045533
03-08-2017,441,441.5,433.450012,431.450012,431.450012,6197142
04-08-2017,435.100006,438.75,425.299988,435.600006,435.600006,4166729
07-08-2017,438.600006,439.799988,426,430,430,6461815
08-08-2017,432,435.5,415,430,430,7134979
09-08-2017,428.799988,429.899994,375.25,416.049988,416.049988,10849567
10-08-2017,401,403.600006,358.5,380.200012,380.200012,28114017
11-08-2017,376,379.100006,372.600006,374.5,374.5,14699477
14-08-2017,380,381.799988,375.5,375.399994,375.399994,8216208
16-08-2017,379.450012,390.700012,384.5,389.25,389.25,11019760
17-08-2017,392.450012,392.450012,377,385.299988,385.299988,5971420
18-08-2017,381.75,383,371.299988,380.399994,380.399994,5856198
21-08-2017,382,382.549988,372.25,374.350006,374.350006,5123101
22-08-2017,378.799988,379.950012,373.350006,373.600006,373.600006,4163794
23-08-2017,376,381.149994,380.100006,379.950012,379.950012,4448871
24-08-2017,380.100006,385.950012,378.299988,384.149994,384.149994,5208541
28-08-2017,385.850006,387.399994,374.450012,379.299988,379.299988,4403872
29-08-2017,379,382.350006,377.450012,376.100006,376.100006,4689547
30-08-2017,380.850006,382.75,375.799988,378.5,378.5,3734824
31-08-2017,380.049988,380.450012,378.649994,376.549988,376.549988,4685511
01-09-2017,379.350006,392.850006,380.5,390.850006,390.850006,7380325
04-09-2017,393,396.049988,383.399994,383.399994,383.399994,8433560
05-09-2017,385.700012,389.5,381.850006,388.149994,388.149994,4477993
06-09-2017,385,386.700012,376,382.700012,382.700012,5953907
07-09-2017,383.700012,384.399994,374.049988,378.149994,378.149994,7938665
08-09-2017,381,381.799988,374.200012,375.049988,375.049988,7471355
11-09-2017,380,380,375.5,375.299988,375.299988,5402725
12-09-2017,378.700012,390,387.200012,388.25,388.25,9266823
13-09-2017,391,393.950012,390.25,389.649994,389.649994,6537279
14-09-2017,390.75,406.600006,400,404.399994,404.399994,11476571
15-09-2017,402.850006,406.75,403.200012,401.75,401.75,9675506
18-09-2017,411.850006,413,414,404.950012,404.950012,8966503
19-09-2017,415,427.700012,413,423.649994,423.649994,28208471
20-09-2017,422.75,422.75,408.799988,414.799988,414.799988,5179160
21-09-2017,415.399994,418.450012,408.850006,413.649994,413.649994,6946502
22-09-2017,414,422.149994,404.600006,411.799988,411.799988,9781308
25-09-2017,413.649994,415.299988,403.299988,408.200012,408.200012,6957357
26-09-2017,409.399994,413.899994,402,411.25,411.25,5077291
27-09-2017,413.5,414.25,399,404.899994,404.899994,4727360
28-09-2017,406.950012,406.950012,397.399994,401.399994,401.399994,4850748
29-09-2017,401.399994,405,415,401.5,401.5,7520906
03-10-2017,428,428,412.700012,416,416,9696920
04-10-2017,417.549988,426,420.100006,423.549988,423.549988,7663143
05-10-2017,423,425.799988,416.200012,423.299988,423.299988,4606192
06-10-2017,422,426,423.049988,424.850006,424.850006,5308695
09-10-2017,424,432.100006,421.399994,425.600006,425.600006,4414381
10-10-2017,425.600006,428.899994,414.100006,423.600006,423.600006,5057869
11-10-2017,424.899994,424.899994,409.350006,415.5,415.5,4320451
12-10-2017,415.5,421.799988,418.899994,420.149994,420.149994,5442846
13-10-2017,421,429.299988,425.850006,424.799988,424.799988,6969434
16-10-2017,426.299988,438,430.200012,437.049988,437.049988,8476709
17-10-2017,435.75,435.75,426.600006,432.299988,432.299988,5135763
18-10-2017,432.25,437.299988,424.25,433.200012,433.200012,5539785
19-10-2017,433,433.100006,421,426.950012,426.950012,1313380
23-10-2017,429.100006,430.850006,415.049988,422.75,422.75,4013418
24-10-2017,422.75,423.799988,415.100006,416.049988,416.049988,4541742
25-10-2017,421,424.399994,417,421.950012,421.950012,5666968
26-10-2017,421.700012,422.399994,422.049988,419.399994,419.399994,6207936
27-10-2017,422.049988,434.350006,428.25,429.899994,429.899994,7414741
30-10-2017,428.25,440.950012,427.299988,436.549988,436.549988,7675104
31-10-2017,438.850006,438.850006,428.450012,428.399994,428.399994,6214996
01-11-2017,430.950012,439.950012,429.899994,437.75,437.75,7310931
02-11-2017,435.700012,440.399994,432.649994,434.899994,434.899994,8262211
03-11-2017,434,449.350006,443.549988,447.700012,447.700012,8116263
06-11-2017,445.75,468,450.049988,462.899994,462.899994,19456789
07-11-2017,458.200012,465.899994,431.299988,451.850006,451.850006,13266543
08-11-2017,448,455,425.649994,438.200012,438.200012,11193613
09-11-2017,442.100006,450.899994,420,440.149994,440.149994,40547266
10-11-2017,438.950012,438.950012,416.100006,422.549988,422.549988,22534490
13-11-2017,423,427.5,410.649994,418.100006,418.100006,9857544
14-11-2017,418.549988,421.850006,407,414.299988,414.299988,8987515
15-11-2017,414.299988,417.549988,411.350006,408.649994,408.649994,9867270
16-11-2017,411.350006,415.899994,417,413.450012,413.450012,6291441
17-11-2017,419.450012,423.450012,420.100006,421.799988,421.799988,6191428
20-11-2017,421,425.700012,422.5,423,423,4051153
21-11-2017,424.450012,430,424.5,424.25,424.25,6745407
22-11-2017,425.450012,433,422.450012,428.600006,428.600006,7899417
23-11-2017,428.600006,431.049988,424.25,426.25,426.25,7374216
24-11-2017,427,429.950012,417.799988,425.5,425.5,5108182
27-11-2017,423,424.75,414.5,421.399994,421.399994,7946028
28-11-2017,419.799988,422.25,412.049988,415.950012,415.950012,6217480
29-11-2017,415.899994,419.450012,402.25,413.950012,413.950012,4327453
30-11-2017,410.399994,412.25,396.5,404.149994,404.149994,25646262
01-12-2017,407.899994,410.25,401.700012,398.899994,398.899994,7959197
04-12-2017,405.799988,411.25,396.549988,403.649994,403.649994,10043491
05-12-2017,404.549988,405.5,395,402.25,402.25,7144542
06-12-2017,400.200012,404,397.149994,397.049988,397.049988,5573968
07-12-2017,398,405.299988,406,402,402,7998863
08-12-2017,406,413.75,409.049988,411.149994,411.149994,12288946
11-12-2017,412,415.200012,405.950012,410.149994,410.149994,5066242
12-12-2017,411.549988,415.5,400,406.850006,406.850006,6151197
13-12-2017,407,409.850006,398.200012,401.950012,401.950012,5140689
14-12-2017,404,404.549988,404.200012,402.399994,402.399994,4674026
15-12-2017,406.5,409,389.299988,405.100006,405.100006,5614113
18-12-2017,399,409.899994,407.350006,405.799988,405.799988,5356208
19-12-2017,407.350006,421.700012,419.25,420.100006,420.100006,9686883
20-12-2017,421.950012,427.75,419.549988,422.600006,422.600006,11191127
21-12-2017,424,426.049988,420.899994,420.799988,420.799988,4885225
22-12-2017,422.049988,426.399994,421.149994,422,422,5345261
26-12-2017,422,425.149994,420.299988,424.200012,424.200012,3700655
27-12-2017,423.5,428.450012,416,422.450012,422.450012,3673355
28-12-2017,423.5,423.700012,417.149994,418.600006,418.600006,5018893
29-12-2017,418,433.450012,422.25,431.850006,431.850006,8640908
01-01-2018,430.950012,436.399994,422,424.450012,424.450012,6807536
02-01-2018,428.850006,440.850006,431.950012,439.299988,439.299988,15331261
03-01-2018,440.399994,441.399994,425.75,433.899994,433.899994,9794953
04-01-2018,430,433.299988,429.799988,429.950012,429.950012,8395377
05-01-2018,431.25,436.350006,431.649994,431.600006,431.600006,7021611
08-01-2018,432,436.200012,433,433.549988,433.549988,4635214
09-01-2018,434.25,443.5,431.299988,437.549988,437.549988,12629045
10-01-2018,438,439.299988,432.899994,433.299988,433.299988,4702579
11-01-2018,433.5,437.600006,432.100006,434.75,434.75,4564895
12-01-2018,437,441.450012,431.049988,437.100006,437.100006,7408870
15-01-2018,438.049988,440.049988,419.5,432.350006,432.350006,4042775
16-01-2018,433,435.200012,410.100006,421.899994,421.899994,5623745
17-01-2018,422.049988,424.5,414.450012,422.950012,422.950012,10204447
18-01-2018,424,428.299988,415.049988,418.950012,418.950012,9579830
19-01-2018,415.200012,421.950012,418.450012,418.049988,418.049988,3894062
22-01-2018,419.049988,424.399994,414.75,421.899994,421.899994,4643782
23-01-2018,422.799988,422.799988,402.649994,418,418,6185011
24-01-2018,416,416.25,398,403.600006,403.600006,10789570
25-01-2018,403.450012,407.649994,398.100006,400.299988,400.299988,16312167
29-01-2018,402.5,405.899994,395,399.25,399.25,5789602
30-01-2018,400,402.299988,395.25,395.850006,395.850006,6963005
31-01-2018,395.5,400.950012,390.549988,399.5,399.5,5111454
01-02-2018,399.899994,403.799988,381.299988,393.649994,393.649994,7259426
02-02-2018,392,397.399994,380,383.75,383.75,10070356
05-02-2018,381,398,356.5,395.799988,395.799988,9876017
06-02-2018,363,379.850006,375.200012,375.450012,375.450012,25294860
07-02-2018,380.399994,385.399994,372.200012,377.799988,377.799988,12706795
08-02-2018,379.899994,380,368,374.850006,374.850006,12452396
09-02-2018,369.899994,373.200012,370.200012,368.75,368.75,8816777
12-02-2018,373.399994,376.200012,370.600006,371.799988,371.799988,6002369
14-02-2018,372.899994,382.299988,373.100006,376.850006,376.850006,9623436
15-02-2018,379.799988,382.200012,367.600006,375.799988,375.799988,10225880
16-02-2018,378,379.399994,362.799988,370.75,370.75,8545282
19-02-2018,373.700012,374.700012,366.5,368.75,368.75,5658765
20-02-2018,370.350006,370.899994,362.850006,369.299988,369.299988,3972114
21-02-2018,372.5,372.5,357.5,364.450012,364.450012,8640166
22-02-2018,363,363,358.75,358.5,358.5,10870704
23-02-2018,360.100006,364.600006,362,360.200012,360.200012,6751064
26-02-2018,362,373.5,370.350006,372.049988,372.049988,10576794
27-02-2018,375,376.600006,367.149994,372.549988,372.549988,6156672
28-02-2018,370,373.649994,369.049988,369.899994,369.899994,8009429
01-03-2018,369.75,376.299988,350.100006,370.75,370.75,6991806
05-03-2018,368.75,368.75,345,352.049988,352.049988,14665325
06-03-2018,355.149994,357.950012,343.25,346.5,346.5,8876632
07-03-2018,345,355.299988,341.049988,347.799988,347.799988,15599393
08-03-2018,350.799988,351.899994,340.149994,345.149994,345.149994,7674221
09-03-2018,345.549988,348.700012,340.350006,341.5,341.5,5519224
12-03-2018,345,353.799988,350,352.600006,352.600006,8238960
13-03-2018,352.600006,356.450012,349.600006,353.149994,353.149994,6184241
14-03-2018,351,354.899994,351.100006,354.049988,354.049988,3820313
15-03-2018,354.049988,358.399994,338.399994,353.100006,353.100006,4331145
16-03-2018,352.049988,352.600006,332.549988,339.75,339.75,14205582
19-03-2018,341.200012,342.100006,333.549988,335.700012,335.700012,9391347
20-03-2018,335.5,340.399994,332.25,338.799988,338.799988,5080453
21-03-2018,339.899994,342.25,334.799988,333.850006,333.850006,6812442
22-03-2018,338.5,340.25,329.600006,338.200012,338.200012,9255091
23-03-2018,330,334.799988,324.299988,330.850006,330.850006,8578297
26-03-2018,328.799988,333.899994,330.100006,332.350006,332.350006,8907023
27-03-2018,333.950012,335.799988,325.200012,331.149994,331.149994,6822448
28-03-2018,331.5,333.649994,332.700012,326.850006,326.850006,10975624
02-04-2018,335,340.799988,337.149994,339.149994,339.149994,9874486
03-04-2018,338.399994,344.5,346.25,343.100006,343.100006,6989584
04-04-2018,346.799988,363.700012,359.799988,355.600006,355.600006,27157199
05-04-2018,362.600006,372.350006,356.450012,362.200012,362.200012,28886070
06-04-2018,362,368.350006,357,364.100006,364.100006,13297051
09-04-2018,361.899994,368.600006,351.5,358.299988,358.299988,9555113
10-04-2018,360.5,362.350006,350.5,353.25,353.25,8201215
11-04-2018,355,357.149994,357,355.799988,355.799988,5622957
12-04-2018,358,364.399994,354.399994,358.399994,358.399994,13145938
13-04-2018,357.899994,361,337.549988,357.049988,357.049988,5935628
16-04-2018,350.799988,352.799988,332.600006,339.149994,339.149994,19157051
17-04-2018,342.299988,344.200012,333.399994,336.450012,336.450012,14241074
18-04-2018,338.200012,339.75,332.5,334.799988,334.799988,6699271
19-04-2018,336.5,337,334.600006,334.25,334.25,7087115
20-04-2018,335.950012,343.25,333,336,336,11908652
23-04-2018,335.950012,339.5,330.600006,334.049988,334.049988,8056732
24-04-2018,334.799988,335,327.75,331.549988,331.549988,9210931
25-04-2018,330.799988,334,326,328.600006,328.600006,6306039
26-04-2018,329.899994,335.950012,331.049988,330.25,330.25,16647689
27-04-2018,333,337.649994,337.25,336.899994,336.899994,8804236
30-04-2018,338.5,342.75,335,340.399994,340.399994,5937740
02-05-2018,349.200012,351.649994,329.149994,336.049988,336.049988,16022148
03-05-2018,335.5,335.899994,329.5,333.5,333.5,6870513
04-05-2018,333.75,337.299988,333.700012,334.399994,334.399994,6660062
07-05-2018,337.850006,337.850006,330.25,335.149994,335.149994,3888627
08-05-2018,336.299988,336.600006,331,332.149994,332.149994,8114997
09-05-2018,331,347.25,332.75,341.950012,341.950012,19019847
10-05-2018,343.75,343.75,330,333.600006,333.600006,11158000
11-05-2018,334,334,323,330.799988,330.799988,7365579
14-05-2018,333,333,305.700012,323.600006,323.600006,8312976
15-05-2018,324,324.049988,306.700012,310.100006,310.100006,15323964
16-05-2018,309.950012,315.75,309.299988,310.25,310.25,12051269
17-05-2018,313.100006,319.5,303.5,314.899994,314.899994,10214660
18-05-2018,314.75,315,294.700012,304.600006,304.600006,11688577
21-05-2018,304.75,307.200012,296.549988,295.899994,295.899994,11549490
22-05-2018,296.549988,312.5,305.399994,307.700012,307.700012,17199292
23-05-2018,311.100006,317.25,284.100006,309.450012,309.450012,17698475
24-05-2018,300,307.649994,286.25,288.649994,288.649994,46104103
25-05-2018,290.399994,297.450012,290.299988,294.149994,294.149994,19240172
28-05-2018,293.75,299.899994,293,296.299988,296.299988,8516862
29-05-2018,296.799988,300,286.149994,294.649994,294.649994,9816561
30-05-2018,289.950012,292.25,281.600006,288.899994,288.899994,11649429
31-05-2018,289.950012,290.850006,283.049988,282.5,282.5,28771987
01-06-2018,284.5,290.350006,286,287.200012,287.200012,15840810
04-06-2018,292.5,293.850006,283.600006,286.649994,286.649994,10835487
05-06-2018,286.649994,288.25,285.25,284.950012,284.950012,7456195
06-06-2018,286.850006,296.899994,295.25,295.649994,295.649994,19754001
07-06-2018,296.299988,306.899994,302.399994,305.399994,305.399994,22839023
08-06-2018,305.700012,315.549988,306.649994,309.950012,309.950012,27249374
11-06-2018,310.899994,313.899994,307.200012,309.75,309.75,14650133
12-06-2018,310.950012,313.649994,307,307.799988,307.799988,7932388
13-06-2018,309.200012,311.25,303.799988,308.399994,308.399994,7280886
14-06-2018,308.5,309.600006,300.549988,305.899994,305.899994,6532693
15-06-2018,305.75,307.649994,302.100006,302.950012,302.950012,8224497
18-06-2018,302.899994,311,303.299988,308.799988,308.799988,8787098
19-06-2018,309.600006,312.799988,304.049988,305.049988,305.049988,10498362
20-06-2018,304.899994,308.25,305.5,305.600006,305.600006,6607472
21-06-2018,307.899994,308.5,303.200012,307,307,5085379
22-06-2018,306.850006,308.899994,287.600006,308,308,6033095
25-06-2018,306.299988,306.299988,275.100006,289.399994,289.399994,16392183
26-06-2018,288.399994,288.399994,270,276.850006,276.850006,30728620
27-06-2018,278.5,279.5,261.850006,271.049988,271.049988,19077416
28-06-2018,272,272.649994,262.649994,263.350006,263.350006,19507165
29-06-2018,265.450012,270.5,265.600006,269.299988,269.299988,14765516
02-07-2018,276,276.049988,267.200012,266.700012,266.700012,16495647
03-07-2018,269.5,271.5,265.649994,269.450012,269.450012,11484332
04-07-2018,270,271.5,252.550003,267.049988,267.049988,7394858
05-07-2018,263.5,263.75,261.850006,261.549988,261.549988,20820454
06-07-2018,262,272.5,272.049988,270.850006,270.850006,19215897
09-07-2018,274.600006,277,272.899994,273.5,273.5,9387556
10-07-2018,274.899994,276.899994,267.100006,275.450012,275.450012,6351033
11-07-2018,276.399994,276.399994,265.5,267.799988,267.799988,7356582
12-07-2018,269.600006,272,262.700012,266.100006,266.100006,8573517
13-07-2018,267.299988,269.399994,250.5,263.600006,263.600006,8352827
16-07-2018,260.5,260.799988,252.300003,252.100006,252.100006,11067012
17-07-2018,253,259,247.300003,257.950012,257.950012,6350966
18-07-2018,259.450012,259.450012,251.199997,251.850006,251.850006,9348644
19-07-2018,254,257.850006,251,252.5,252.5,9556686
20-07-2018,252.699997,254,251.100006,253.399994,253.399994,6422014
23-07-2018,254.949997,259.5,257.100006,258.75,258.75,8891743
24-07-2018,258.75,263.75,256.100006,258.799988,258.799988,9906160
25-07-2018,260,261.700012,257.5,257.850006,257.850006,6721386
26-07-2018,260.100006,263,258.549988,258.25,258.25,8817721
27-07-2018,259.100006,269.700012,266.200012,268.149994,268.149994,15275469
30-07-2018,267.75,271.649994,262.200012,267.5,267.5,7801098
31-07-2018,268.950012,270.450012,250,264.100006,264.100006,10026055
01-08-2018,250,268,258.700012,265.049988,265.049988,53282545
02-08-2018,263.450012,266.450012,257.600006,260.850006,260.850006,17421472
03-08-2018,262.149994,263.850006,252.5,258.450012,258.450012,9044248
06-08-2018,259.950012,261.799988,250.550003,254.050003,254.050003,11371744
07-08-2018,255.199997,256,251.850006,251.600006,251.600006,14490829
08-08-2018,253.5,258.25,255.5,255.149994,255.149994,16125867
09-08-2018,256.649994,260.399994,249.550003,257.850006,257.850006,7777719
10-08-2018,257.25,258.649994,243.100006,250.100006,250.100006,14606037
13-08-2018,249.25,249.699997,247.199997,248.699997,248.699997,13877900
14-08-2018,248.600006,249.850006,245.25,248.800003,248.800003,9171033
16-08-2018,245.800003,252.800003,253,251.300003,251.300003,14148347
17-08-2018,253.699997,260.100006,259.200012,258.25,258.25,16117660
20-08-2018,261.850006,271.850006,266.700012,270.100006,270.100006,25576718
21-08-2018,271.850006,274.700012,256,268.799988,268.799988,19505584
23-08-2018,269.200012,269.200012,255,256.899994,256.899994,18667622
24-08-2018,257,258.649994,256.5,255.5,255.5,8703468
27-08-2018,257,259.5,259.049988,258.799988,258.799988,6127707
28-08-2018,261.700012,263.25,261,260,260,8506857
29-08-2018,261.049988,263.5,259,261.700012,261.700012,5117552
30-08-2018,262.299988,263,258.100006,259.350006,259.350006,6333570
31-08-2018,259.100006,268.25,265.25,267.5,267.5,12360078
03-09-2018,271.399994,273,260.350006,266.600006,266.600006,14597832
04-09-2018,270.5,270.799988,255.399994,261.950012,261.950012,14775900
05-09-2018,261,271,263.850006,266.5,266.5,10084307
06-09-2018,269.700012,272,269.25,269.950012,269.950012,14736214
07-09-2018,269.549988,279.899994,271.75,277.399994,277.399994,26189156
10-09-2018,276,282,265.700012,275.700012,275.700012,21322969
11-09-2018,277.25,278.850006,258.850006,267.299988,267.299988,13444031
12-09-2018,268.200012,268.200012,263.399994,262.399994,262.399994,14456273
14-09-2018,265,269.600006,259.649994,266.600006,266.600006,10710620
17-09-2018,263.350006,264.100006,250.600006,260.25,260.25,9461420
18-09-2018,257.75,259.799988,251,251.5,251.5,11554420
19-09-2018,253.550003,255,228.850006,252.600006,252.600006,7845650
21-09-2018,255.050003,257.700012,239.350006,250.350006,250.350006,18547453
24-09-2018,250.199997,251,235.449997,240.199997,240.199997,8889259
25-09-2018,241,243.5,229.550003,240.800003,240.800003,9030367
26-09-2018,242.300003,243.199997,223.100006,233.350006,233.350006,17810869
27-09-2018,234.800003,236.550003,219.5,225.25,225.25,17430781
28-09-2018,227.899994,230.699997,220,223.699997,223.699997,14196824
01-10-2018,225,230.449997,225.800003,229.350006,229.350006,9743094
03-10-2018,230,232.800003,221.75,227.600006,227.600006,9094685
04-10-2018,224,230.800003,214.75,223.25,223.25,13898979
05-10-2018,222.75,226.449997,208.100006,216.25,216.25,10471026
08-10-2018,217.800003,218.5,170.300003,212.350006,212.350006,11854170
09-10-2018,205.699997,206,185.050003,184.350006,184.350006,142760251
10-10-2018,186,190.949997,178,188.75,188.75,35670907
11-10-2018,180.649994,187.75,182.600006,182.949997,182.949997,19323517
12-10-2018,185.949997,188.399994,182.699997,183.75,183.75,18014894
15-10-2018,186.5,186.5,184.550003,184.350006,184.350006,11658409
16-10-2018,185.199997,187.25,179.100006,185.850006,185.850006,9695745
17-10-2018,187.600006,187.800003,174,179.949997,179.949997,12004524
19-10-2018,178.949997,179.75,170.050003,174.699997,174.699997,10469358
22-10-2018,176.399994,176.850006,169.550003,170.75,170.75,11721075
23-10-2018,170,175.699997,169,170.649994,170.649994,15588511
24-10-2018,173.899994,175,164.600006,170.649994,170.649994,15421903
25-10-2018,168.949997,169.75,165.899994,165.350006,165.350006,14877057
26-10-2018,166,172.800003,167.699997,168.5,168.5,19584723
29-10-2018,169.949997,176.5,176.050003,175.350006,175.350006,14171750
30-10-2018,177,181.5,173.449997,177.25,177.25,15602414
31-10-2018,178.300003,180,178.199997,179.100006,179.100006,12579712
01-11-2018,182,186.050003,180.899994,179.449997,179.449997,28947802
02-11-2018,180.949997,191.850006,186.649994,190.300003,190.300003,29425248
05-11-2018,191.300003,191.300003,191.75,189.800003,189.800003,14818506
06-11-2018,192.449997,199.949997,193.350006,193.25,193.25,35339222
07-11-2018,194.949997,195.75,192,194.850006,194.850006,3932893
09-11-2018,192.899994,200.75,185.199997,195.25,195.25,22341961
12-11-2018,194.449997,194.449997,178.350006,186.050003,186.050003,20789180
13-11-2018,180.75,183,176.25,179.5,179.5,22187634
14-11-2018,180.5,183,177.5,176.800003,176.800003,15795883
15-11-2018,178,182.699997,177.850006,180.199997,180.199997,18740276
16-11-2018,180.899994,181.850006,179.100006,179.899994,179.899994,10022823
19-11-2018,180.600006,185.5,183.199997,184.600006,184.600006,14522581
20-11-2018,184.050003,188.300003,183.75,183.75,183.75,13114982
21-11-2018,184.399994,186.75,181.75,184.149994,184.149994,8097107
22-11-2018,185.5,186.149994,177,182.550003,182.550003,9135857
26-11-2018,183.899994,184.449997,178.550003,181.75,181.75,9865426
27-11-2018,181.699997,184.550003,174,180.050003,180.050003,11639680
28-11-2018,181,181.350006,173.449997,174.449997,174.449997,12504717
29-11-2018,175.949997,179.350006,170.350006,177.25,177.25,20892744
30-11-2018,172,174.899994,170,171.949997,171.949997,18393012
03-12-2018,173.25,176.449997,175.300003,175.449997,175.449997,14068885
04-12-2018,177.949997,178.75,168.600006,175.75,175.75,11481923
05-12-2018,173,173,161.600006,169.199997,169.199997,14960527
06-12-2018,168.5,168.699997,160.800003,162.649994,162.649994,15428019
07-12-2018,162.25,164.199997,156.5,162.399994,162.399994,13545006
10-12-2018,159.899994,160.5,154.649994,157.100006,157.100006,13520495
11-12-2018,155,159.5,158,158.100006,158.100006,12094881
12-12-2018,159.5,167.100006,165.550003,164.100006,164.100006,22461175
13-12-2018,166,168,164.850006,166.850006,166.850006,12235499
14-12-2018,166,168.399994,167.25,166.949997,166.949997,10091732
17-12-2018,167.25,175.949997,173.100006,173.949997,173.949997,28526103
18-12-2018,174,177.600006,172.5,174.75,174.75,18015933
19-12-2018,176.5,176.5,171.75,173.899994,173.899994,11540042
20-12-2018,173,177.300003,175.149994,176.399994,176.399994,15819006
21-12-2018,177,180.5,171.5,176.25,176.25,23742481
24-12-2018,176.25,177.850006,167.600006,172.5,172.5,11374468
26-12-2018,171.449997,172.199997,167.699997,170.899994,170.899994,12044191
27-12-2018,172.75,173.399994,169.149994,168.25,168.25,15231581
28-12-2018,169.399994,172.199997,171.75,170.850006,170.850006,8669584
31-12-2018,172.449997,173.899994,171.300003,172.699997,172.699997,8511388
